proposerId,username,name,ideascaleUrl,approved_projects_count,paid_projects_count,flags_count,flags_weight,flag_ids,flag_counts_by_id
31054,megan.dit,Megan Hess,https://cardano.ideascale.com/c/profile/31054,13,13,0,0,,
23076,tevosaks,Tevo[SWARM],https://cardano.ideascale.com/c/profile/23076,13,13,0,0,,
57517,bigbenbeer,Benjamin Beer,https://cardano.ideascale.com/c/profile/57517,12,12,0,0,,
61140,dlt360team,dlt360consulting,https://cardano.ideascale.com/c/profile/61140,12,12,0,0,,
27668,fsamvura,fsamvura,https://cardano.ideascale.com/c/profile/27668,12,12,0,0,,
52046,game.changer.wallet,GameChanger Finance - Adriano Fiorenza,https://cardano.ideascale.com/c/profile/52046,12,12,0,0,,
54521,proofspace.nick,nick,https://cardano.ideascale.com/c/profile/54521,12,12,0,0,,
24450,robert,Robert Kornacki,https://cardano.ideascale.com/c/profile/24450,12,12,0,0,,
46902,rootsid,RootsID,https://cardano.ideascale.com/c/profile/46902,12,12,0,0,,
72273,tpittini,Tiziana Pittini,https://cardano.ideascale.com/c/profile/72273,12,12,0,0,,
62944,designerfourteen,Jacob,https://cardano.ideascale.com/c/profile/62944,11,11,0,0,,
24419,lovegrovegeorge,lovegrovegeorge,https://cardano.ideascale.com/c/profile/24419,14,11,0,0,,
32367,michiel,Michiel Van Roey,https://cardano.ideascale.com/c/profile/32367,11,11,0,0,,
24111,projectnewm,Ryan Jones,https://cardano.ideascale.com/c/profile/24111,11,11,0,0,,
23776,seomon,Seomon,https://cardano.ideascale.com/c/profile/23776,13,11,0,0,,
58198,udais,Udai Solanki,https://cardano.ideascale.com/c/profile/58198,11,11,0,0,,
24794,andrewwestberg,andrewwestberg,https://cardano.ideascale.com/c/profile/24794,10,10,0,0,,
30055,lpanchot,Clarity Protocol,https://cardano.ideascale.com/c/profile/30055,10,10,0,0,,
58458,nguyenthiha07tp1,Ha Nguyen,https://cardano.ideascale.com/c/profile/58458,10,10,0,0,,
26341,sapereaude,Jakob Dickhaut,https://cardano.ideascale.com/c/profile/26341,10,10,0,0,,
23782,adosiawolf,Kyle Solomon [FROG],https://cardano.ideascale.com/c/profile/23782,10,10,0,0,,
68236,latamcardano,LATAM Cardano Community,https://cardano.ideascale.com/c/profile/68236,10,10,0,0,,
23065,liqwid.labs,Liqwid Labs,https://cardano.ideascale.com/c/profile/23065,11,10,0,0,,
24353,otaviolima,Otavio (Cardano Feed),https://cardano.ideascale.com/c/profile/24353,10,10,0,0,,
52519,salen,Simon Sällström,https://cardano.ideascale.com/c/profile/52519,11,10,0,0,,
47367,callyfromauron,Vanessa Cardui,https://cardano.ideascale.com/c/profile/47367,10,10,0,0,,
24793,therealadamdean,Adam Dean,https://cardano.ideascale.com/c/profile/24793,9,9,0,0,,
23032,allisonfromm,AllisonFromm,https://cardano.ideascale.com/c/profile/23032,10,9,0,0,,
58940,cardano4climate,cardano4climate,https://cardano.ideascale.com/c/profile/58940,9,9,0,0,,
60078,harry.hellyer,harry,https://cardano.ideascale.com/c/profile/60078,9,9,0,0,,
56779,jjayakaran,jjayakaran,https://cardano.ideascale.com/c/profile/56779,9,9,0,0,,
51615,lucasmac9,Lucas Macchiavelli,https://cardano.ideascale.com/c/profile/51615,9,9,0,0,,
23626,kaizencrypto,Pritesh Gosai,https://cardano.ideascale.com/c/profile/23626,9,9,0,0,,
23890,mqp,quinn,https://cardano.ideascale.com/c/profile/23890,9,9,0,0,,
41547,randall,Randall Harmon,https://cardano.ideascale.com/c/profile/41547,9,9,0,0,,
28729,reshm,Richu R,https://cardano.ideascale.com/c/profile/28729,9,9,0,0,,
71880,taptools,TapTools,https://cardano.ideascale.com/c/profile/71880,9,9,0,0,,
60274,theadao.io,theadao.io,https://cardano.ideascale.com/c/profile/60274,9,9,0,0,,
56462,alex.pipo,Trong,https://cardano.ideascale.com/c/profile/56462,9,9,0,0,,
28574,adagov.org,Adagov.Org,https://cardano.ideascale.com/c/profile/28574,8,8,0,0,,
54710,adaminnow,Adaminnow,https://cardano.ideascale.com/c/profile/54710,8,8,0,0,,
54824,dao.coders,DAO Coders,https://cardano.ideascale.com/c/profile/54824,8,8,0,0,,
31982,erkoloco,Eric Helms,https://cardano.ideascale.com/c/profile/31982,8,8,0,0,,
61260,fimi.vn,Fimi,https://cardano.ideascale.com/c/profile/61260,8,8,0,0,,
50051,jonas.weinberger,jonas.weinberger,https://cardano.ideascale.com/c/profile/50051,8,8,0,0,,
30178,kenricnelson,Kenric@Photrek,https://cardano.ideascale.com/c/profile/30178,8,8,0,0,,
31081,mozart89,Leobel Izquierdo,https://cardano.ideascale.com/c/profile/31081,8,8,0,0,,
77349,linkage.finance,Linkage Finance,https://cardano.ideascale.com/c/profile/77349,8,8,0,0,,
49220,lloydduhon,lloydduhon,https://cardano.ideascale.com/c/profile/49220,8,8,0,0,,
40210,lukebragg,Luke Bragg,https://cardano.ideascale.com/c/profile/40210,8,8,0,0,,
23043,mercya1,Mercy !,https://cardano.ideascale.com/c/profile/23043,9,8,0,0,,
76840,nucast,Nucast,https://cardano.ideascale.com/c/profile/76840,8,8,0,0,,
26900,petervg,Peter Van Garderen,https://cardano.ideascale.com/c/profile/26900,8,8,0,0,,
76386,mrquangdaniel,Quang Daniel,https://cardano.ideascale.com/c/profile/76386,9,8,0,0,,
68936,revelar,Revelar,https://cardano.ideascale.com/c/profile/68936,8,8,0,0,,
25822,rich,rich,https://cardano.ideascale.com/c/profile/25822,10,8,0,0,,
24350,wolstaeb,Robert O'Brien,https://cardano.ideascale.com/c/profile/24350,8,8,0,0,,
27079,yojo,~ yojoflo ~,https://cardano.ideascale.com/c/profile/27079,9,8,0,0,,
60386,al.kc,Alan Casey,https://cardano.ideascale.com/c/profile/60386,7,7,0,0,,
23856,ashisherc,Ashish Cardanoscan,https://cardano.ideascale.com/c/profile/23856,7,7,0,0,,
71616,agaffney,Aurora Gaffney,https://cardano.ideascale.com/c/profile/71616,7,7,0,0,,
50896,bsandmann,Björn Sandmann,https://cardano.ideascale.com/c/profile/50896,7,7,0,0,,
68146,cardano2vn,cardano2vn,https://cardano.ideascale.com/c/profile/68146,7,7,0,0,,
25060,codyjbutz,Cody Butz,https://cardano.ideascale.com/c/profile/25060,7,7,0,0,,
41493,ductiger,Duc TIGER,https://cardano.ideascale.com/c/profile/41493,7,7,0,0,,
28770,dominikz,dzCodes,https://cardano.ideascale.com/c/profile/28770,7,7,0,0,,
77818,efischient,Evan Fischer,https://cardano.ideascale.com/c/profile/77818,7,7,0,0,,
77232,gimbalabs,Gimbalabs Team,https://cardano.ideascale.com/c/profile/77232,7,7,0,0,,
27238,ayaxlabombarda,Innovatio,https://cardano.ideascale.com/c/profile/27238,7,7,0,0,,
28959,jribo,jribo,https://cardano.ideascale.com/c/profile/28959,7,7,0,0,,
34073,latheesan87,Latheesan,https://cardano.ideascale.com/c/profile/34073,7,7,0,0,,
49140,mauryshenk,Maury Shenk,https://cardano.ideascale.com/c/profile/49140,7,7,0,0,,
50081,mavster04,mavster04,https://cardano.ideascale.com/c/profile/50081,7,7,0,0,,
32152,nftdao,NFT-DAO (the whole team),https://cardano.ideascale.com/c/profile/32152,7,7,0,0,,
23168,quasar,quasar ✨,https://cardano.ideascale.com/c/profile/23168,7,7,0,0,,
25080,rhysstoic,Rhys Morgan,https://cardano.ideascale.com/c/profile/25080,8,7,0,0,,
53385,sbpabon,Sebastian Pabon,https://cardano.ideascale.com/c/profile/53385,7,7,0,0,,
56633,shawnjensen,Shawn Jensen,https://cardano.ideascale.com/c/profile/56633,7,7,0,0,,
23949,shuwaku,shusuke wakuda,https://cardano.ideascale.com/c/profile/23949,7,7,0,0,,
59505,bitmaster.sg,Thang Tran,https://cardano.ideascale.com/c/profile/59505,7,7,0,0,,
40938,viperstakepool,Viper Science,https://cardano.ideascale.com/c/profile/40938,7,7,0,0,,
64595,dovietcuong.ls,Đỗ Viết Cường,https://cardano.ideascale.com/c/profile/64595,7,7,0,0,,
30546,adamrusch,Adam Rusch,https://cardano.ideascale.com/c/profile/30546,6,6,0,0,,
59604,allusian,Allusian,https://cardano.ideascale.com/c/profile/59604,6,6,0,0,,
24433,xstakepool.xsp,BTBF [XSP],https://cardano.ideascale.com/c/profile/24433,6,6,0,0,,
52329,c,Cem Karaca,https://cardano.ideascale.com/c/profile/52329,6,6,0,0,,
27587,cent,CENT,https://cardano.ideascale.com/c/profile/27587,6,6,0,0,,
77743,fpittini,Florian Pittini,https://cardano.ideascale.com/c/profile/77743,6,6,0,0,,
37586,fare,François-René Rideau,https://cardano.ideascale.com/c/profile/37586,6,6,0,0,,
26155,gargiulo.gianni,gargiulo.gianni,https://cardano.ideascale.com/c/profile/26155,6,6,0,0,,
31118,joseiadicicco,Jose Iadicicco,https://cardano.ideascale.com/c/profile/31118,6,6,0,0,,
23059,juliane,Juliane,https://cardano.ideascale.com/c/profile/23059,7,6,0,0,,
24742,stakepool247,Lauris | StakePool247 | EU01,https://cardano.ideascale.com/c/profile/24742,6,6,0,0,,
53448,kittamu,MakotoHarada,https://cardano.ideascale.com/c/profile/53448,6,6,0,0,,
23122,marcel.baumberg,Marcel - eternl.io,https://cardano.ideascale.com/c/profile/23122,6,6,0,0,,
23054,mariacarmo369,Maria Carmo 369,https://cardano.ideascale.com/c/profile/23054,6,6,0,0,,
23603,matifalcone,Matias Falcone,https://cardano.ideascale.com/c/profile/23603,6,6,0,0,,
40055,mearaftadewos,mearaftadewos,https://cardano.ideascale.com/c/profile/40055,6,6,0,0,,
40956,melanie,Melanie,https://cardano.ideascale.com/c/profile/40956,6,6,0,0,,
51137,mie.tran.0407,Mie Tran,https://cardano.ideascale.com/c/profile/51137,6,6,0,0,,
37016,nanasafo01,Nana Safo,https://cardano.ideascale.com/c/profile/37016,7,6,0,0,,
31393,nebiyus,Nebiyu,https://cardano.ideascale.com/c/profile/31393,6,6,0,0,,
67566,ninhtran,Ninh Tran,https://cardano.ideascale.com/c/profile/67566,7,6,0,0,,
22887,astroboysoup,Peter B,https://cardano.ideascale.com/c/profile/22887,6,6,0,0,,
51470,n8ivetoearth,Riley - Representing DAOs,https://cardano.ideascale.com/c/profile/51470,6,6,0,0,,
42458,rssh,ruslan shevchenko,https://cardano.ideascale.com/c/profile/42458,6,6,0,0,,
cardano/60pAPXZ53A4m4iYjQHWwm_LQpVigSBtcErEB87s9Z9M,Santiago Carmuega,Santiago Carmuega,https://cardano.ideascale.com/c/profile/cardano/60pAPXZ53A4m4iYjQHWwm_LQpVigSBtcErEB87s9Z9M,6,6,0,0,,
33140,uptodatedevelopers,uptodatedevelopers,https://cardano.ideascale.com/c/profile/33140,6,6,0,0,,
54633,viktor.rko,viktor.rko,https://cardano.ideascale.com/c/profile/54633,6,6,0,0,,
56968,yangkehua,yang Ke hua,https://cardano.ideascale.com/c/profile/56968,6,6,0,0,,
73096,adalink.io,AdaLink.io,https://cardano.ideascale.com/c/profile/73096,5,5,0,0,,
48606,aharon,Aharon Porath,https://cardano.ideascale.com/c/profile/48606,7,5,0,0,,
30270,akyo,AKYO,https://cardano.ideascale.com/c/profile/30270,5,5,0,0,,
49909,albert.feghaly,Albert Feghaly,https://cardano.ideascale.com/c/profile/49909,5,5,0,0,,
51528,alexv,Alex Vavourakis,https://cardano.ideascale.com/c/profile/51528,5,5,0,0,,
71957,atlanter,Alexander Nemish,https://cardano.ideascale.com/c/profile/71957,5,5,0,0,,
29386,smarlex,Alexander Smart,https://cardano.ideascale.com/c/profile/29386,5,5,0,0,,
28432,brerrabbit3,Anthony Capitan,https://cardano.ideascale.com/c/profile/28432,5,5,0,0,,
81328,anvil,Anvil Development Agency,https://cardano.ideascale.com/c/profile/81328,5,5,0,0,,
59349,benzvibenjamin,Benji,https://cardano.ideascale.com/c/profile/59349,6,5,0,0,,
61150,bridgebuilders,Bridge Builders,https://cardano.ideascale.com/c/profile/61150,5,5,0,0,,
44726,c.tudorcotruta,c.tudorcotruta,https://cardano.ideascale.com/c/profile/44726,5,5,0,0,,
28233,cardaxbv,Cardax,https://cardano.ideascale.com/c/profile/28233,5,5,0,0,,
37991,chianca,Cauê Chianca,https://cardano.ideascale.com/c/profile/37991,5,5,0,0,,
72573,cmkoch,christian,https://cardano.ideascale.com/c/profile/72573,5,5,0,0,,
68658,dmkraft,Dirk M. Kraft,https://cardano.ideascale.com/c/profile/68658,5,5,0,0,,
72184,dripdropz,Drip Dropz,https://cardano.ideascale.com/c/profile/72184,5,5,0,0,,
27618,dynamicstrategiesio,dynamicstrategiesio,https://cardano.ideascale.com/c/profile/27618,5,5,0,0,,
54140,emeliasarfo2,Emelia Sarfo,https://cardano.ideascale.com/c/profile/54140,5,5,0,0,,
47416,yeepeekoo,Eric Duneau,https://cardano.ideascale.com/c/profile/47416,5,5,0,0,,
44100,essbante,Esteban Garcia,https://cardano.ideascale.com/c/profile/44100,5,5,0,0,,
28372,manfo2021,Félicien Fotio Manfo,https://cardano.ideascale.com/c/profile/28372,5,5,0,0,,
